category,title,price,rating,review_count,availability,discount
electronics,"Driving Aids for Cars, New RadarrDetectors with Long Range Detection, Mute Memory, Led Display, City/Highway Mode, Ideal Gifts V7 for Cars (Black)",199.97,4.5,13,4,53.27
electronics,Ring Chime,34.99,4.5,816,3,3.44
electronics,"HP 63 Black/Tri-color Ink Cartridge (2-pack) | Works with HP DeskJet 1112, 2130, 3630 Series; HP ENVY 4510, 4520 Series; HP OfficeJet 3830, 4650, 5200 Series | Eligible for Instant Ink | L0R46AN",54.89,4.5,637,1,10.85
electronics,"Fastest WiFi Extender/Booster | Latest Release Up to 74% Faster | Broader Coverage Than Ever WiFi Extenders Signal Booster for Home | Internet Booster WiFi Repeater, w/Ethernet Port, Made for USA",25.99,4.5,908,4,6.24
electronics,"Epson EcoTank ET-2800 Wireless Color All-in-One Cartridge-Free Supertank Printer with Scan and Copy â€“ The Ideal Basic Home Printer - White, Medium",199.99,4.5,233,2,10.28
electronics,Texas Instruments TI-34 MultiView Scientific Calculator,28.49,4.5,154,2,1.45
electronics,"EarFun Kids Headphones Wired with Microphone, 85/94dB Volume Limit Headphones for Kids, Portable Wired Headphones with Shareport, Stereo Sound Foldable Headset for School/Tablet/PC/Kindle, Black Red",13.99,4.5,360,8,1.16
electronics,"Introducing Ring Pan-Tilt Indoor Cam | See all around with 360° pan coverage, HD video, plus Two-Way Talk (2024 release) | White",59.99,4.5,666,1,7.62
electronics,"JanSport Cool Backpack, with 15-inch Laptop Sleeve - Large Computer Bag Rucksack with 2 Compartments, Ergonomic Straps, Black",59.98,4.5,109,4,3.97
electronics,"BERIBES Bluetooth Headphones Over Ear, 65H Playtime and 6 EQ Music Modes Wireless Headphones with Microphone, HiFi Stereo Foldable Lightweight Headset, Deep Bass for Home Office Cellphone PC Ect.",26.99,4.5,139,4,7.66
electronics,"USB Wall Charger, LUOATIP 3-Pack 2.1A/5V Dual Port USB Cube Power Adapter Charger Plug Block Charging Box Brick for iPhone 13 12 11 Pro Max SE XS XR X 8 7 6 6S Plus, Samsung, LG, Moto, Android Phones",8.99,4.5,797,7,1.15
electronics,"TP-Link Deco AX3000 WiFi 6 Mesh System(Deco X55) - Covers up to 6500 Sq.Ft. , Replaces Wireless Router and Extender, 3 Gigabit ports per unit, supports Ethernet Backhaul (3-pack)",169.98,4.5,598,2,9.07
electronics,"Post-it Super Sticky Easel Pad, 25 in x 30 in, White, 30 Sheets/Pad, 2 Pad/Pack, Large White Premium Self Stick Flip Chart Paper, Super Sticking Power (559)",49.99,4.5,611,2,5.64
electronics,"Energizer AA Batteries and AAA Batteries, 24 Max Double A Batteries and 24 Max Triple A Batteries Combo Pack, 48 Count",28.84,4.5,101,4,5.86
electronics,"Syntech USB C to USB Adapter Pack of 2 USB C Male to USB 3.0 Female Adapter Compatible with MacBook Pro Air 2024, Microsoft Surface, iPad,Samsung Notebook, Dell XPS and More Type C Devices,Space Grey",9.99,4.5,422,5,2.82
electronics,"HP 63XL Black High-yield Ink Cartridge | Works with HP DeskJet 1112, 2130, 3630 Series; HP ENVY 4510, 4520 Series; HP OfficeJet 3830, 4650, 5200 Series | Eligible for Instant Ink | F6U64AN",50.89,4.5,986,1,5.59
electronics,Logitech M510 Wireless Computer Mouse for PC with USB Unifying Receiver - Graphite,23.33,4.5,334,4,2.34
electronics,"5-Outlet Surge Protector Wall Charger with 4 USB Ports - 1680J Multi Plug for Home, Office, Travel",8.49,4.5,445,7,0.83
electronics,"Power-Bank-Solar-Charger - 42800mAh Portable Charger,Solar Power Bank,External Battery Pack 5V3.1A Qc 3.0 Fast Charger Built-in Super Bright Flashlight (Orange)",35.99,4.5,465,1,3.73
electronics,"Surge Protector Power Strip (2100J), Anker 12 Outlets with 1 USB C and 2 USB Ports foriPhone 15/15 Plus/15 Pro/15 Pro Max, 5ft Extension Cord, Flat Plug, 20W USB C Charging for Home, Office,TUV Listed",29.99,4.5,612,4,8.68
electronics,Ring Chime Pro,59.99,4.5,15,1,9.52
electronics,"Amazon Basics 12-Pack D Cell Alkaline All-Purpose Batteries, 1.5 Volt, 5-Year Shelf Life",16.69,4.5,712,6,1.9
electronics,"Bose QuietComfort Bluetooth Headphones, Wireless Headphones, Over Ear Noise Cancelling Headphones with Mic, Up To 24 Hours of Battery Life, Black",249.0,4.5,161,2,55.8
electronics,"APC UPS Battery Backup and Surge Protector, 600VA/300 Watts Backup Battery Power Supply, BE600M1 Back-UPS with USB Charger Port",79.99,4.5,852,1,9.25
electronics,"Avery Dividers for 3 Ring Binders, 8 Tab Binder Dividers, Plastic Binder Dividers with Pockets, Insertable Big Tabs, Multicolor, Works with Sheet Protectors, 1 Set (11903)",6.09,4.5,57,5,1.37
mobiles,Occer 12x25 Compact Binoculars for Adults and Kids - Large Eyepiece Waterproof Binoculars for Bird Watching - High Powered Easy Focus Binoculars with Low Light Vision for Outdoor Hunting Travel,35.99,4.5,868,2,7.75
mobiles,"USB Type-C to A Cable 5pack 6ft Braided Fast Charging 3A Quick Charger Cord, 6 Foot Compatible iPhone 15,Samsung Galaxy S10 S9 S8 Plus, Note 10 9 8, LG V50 V40 G8 G7(Grey)",8.99,4.5,14,8,2.41
mobiles,"MarkDomain Label Maker Tape Replacement for Brother TZe-231 TZ-231 Laminated P Touch Label Tape 12mm 0.47 Inch Black on White Tape, Compatible with Brother PT-D210 H110 D220 D410 D600, 4-Pack",14.99,4.5,947,7,1.55
mobiles,"DJI Osmo Mobile 6 Gimbal Stabilizer for Smartphones, 3-Axis Phone Gimbal, Built-In Extension Rod, Object Tracking, Portable and Foldable, Vlogging Stabilizer, YouTube TikTok, Slate Gray",139.0,4.5,730,1,17.04
mobiles,"3 Pack USB C Wall Charger, 20W Durable Dual Port QC+PD 3.0 Power Adapter, Double Fast Plug Charging Block for iPhone 14/14 Pro/13/15/15 Pro/Pro Max/Plus, XS/XR/X, Watch Series 8/7 Cube，White",16.99,4.5,980,7,1.63
mobiles,"40W USB C Charger Cube, 2-Pack Wall Plug Fast Charging Block, 4-Port PD+QC Power Adapter Multiport Brick Type C Box for iPhone 15/14/13/12/11/Pro Max/XS/XR/8/7, Tablets, Cellphones",16.99,4.5,713,5,4.77
mobiles,"LISEN for MagSafe Car Mount, [24 Strong Magnet] 360° Rotation Magnetic Phone Holder for Car, iPhone Car Holder Mount Dash Phone Mount Car Fit for iPhone 15 14 13 12 Pro Max Plus Mini Mag Safe Cases",12.99,4.5,922,8,2.79
mobiles,Samsung Electronics 870 EVO 2TB 2.5 Inch SATA III Internal SSD (MZ-77E2T0B/AM),169.34,4.5,920,1,41.67
mobiles,"Beats Fit Pro - True Wireless Noise Cancelling Earbuds - Apple H1 Headphone Chip, Compatible with Apple & Android, Class 1 Bluetooth, Built-in Microphone, 6 Hours of Listening Time - Beats Black",199.0,4.5,999,4,34.78
mobiles,"Wireless Keyboard and Mouse Combo, MARVO 2.4G Ergonomic Wireless Computer Keyboard with Phone Tablet Holder, Silent Mouse with 6 Button, Compatible with MacBook, Windows (Black)",20.99,4.5,812,8,5.77
mobiles,"HP 951 Cyan, Magenta, Yellow Ink Cartridges (3 pack)| Works with HP OfficeJet 8600, HP OfficeJet Pro 251dw, 276dw, 8100, 8610, 8620, 8630 Series | Eligible for Instant Ink | CR314FN, Combo 3-Pack",77.89,4.5,376,1,10.87
mobiles,"Anker Power Bank, 24,000mAh 3-Port Portable Charger with 140W Output, Smart Digital Display, Compatible with iPhone 15/15 Plus/15 Pro/15 Pro Max, iPhone 14/13 Series, Samsung, MacBook, Dell, AirPods",109.99,4.5,96,4,7.59
mobiles,"Ring Battery Doorbell Pro | Two-Way Talk with Audio+, 3D Motion Detection, and 1536p HD+ Head-to-Toe Video (2024 release)",149.99,4.5,466,4,40.93
mobiles,"HP Printer Paper | 8.5 x 11 Paper | Office 20 lb | 3 Ream Case - 1500 Sheets | 92 Bright | Made in USA - FSC Certified | 112090C, White",34.99,4.5,902,4,8.0
mobiles,Ailun Glass Screen Protector for iPhone 12 / iPhone 12 Pro 2020 6.1 Inch 3 Pack Case Friendly Tempered Glass,4.98,4.5,355,9,0.32
mobiles,"Ailun Glass Screen Protector for iPhone 14 / iPhone 14 Pro [6.1 Inch] Display 3 Pack Tempered Glass, Sensor Protection, Dynamic Island Compatible, Case Friendly",4.98,4.5,482,5,1.45
mobiles,"Amazon Basics 2 Slice Cool Touch Toaster With 6 Browning Settings, Extra Wide Slots (for Bagels, Waffles, Specialty Breads), Removable Crumb Tray, Cancel Button, 900W, Black & Silver",23.19,4.5,555,1,3.82
mobiles,"HP 17 Business Laptop, 17.3” HD+ Display, 11th Gen Intel Core i3-1125G4 Processor, 32GB RAM, 1TB SSD, Wi-Fi, HDMI, Webcam, Windows 11 Pro, Silver",483.67,4.5,529,3,141.84
mobiles,"PopSockets Phone Grip with Expanding Kickstand, Black",9.97,4.5,189,7,1.09
mobiles,"Beats Solo3 Wireless On-Ear Headphones - Apple W1 Headphone Chip, Class 1 Bluetooth, 40 Hours of Listening Time, Built-in Microphone - Black",119.0,4.5,518,4,9.11
mobiles,"KIND Bars, Dark Chocolate Nuts and Sea Salt, Healthy Snacks, Gluten Free, Low Sugar, 6g Protein, 12 Count",12.99,4.5,434,6,1.47
mobiles,"Lenovo IdeaPad 1 Student Laptop, Intel Dual Core Processor, 20GB RAM, 1TB SSD + 128GB eMMC, 15.6"" FHD Display, 1 Year Office 365, Windows 11 Home, Wi-Fi 6, Webcam, Bluetooth, SD Card Reader, Grey",322.15,4.5,69,1,75.14
electronics,"Fitbit Charge 6 Fitness Tracker with Google apps, Heart Rate on Exercise Equipment, 6-Months Premium Membership Included, GPS, Health Tools and More, Obsidian/Black, One Size (S & L Bands Included)",147.0,4.5,480,1,10.7
electronics,"VIZIO 40-inch Full HD 1080p Smart TV with DTS Virtual: X, Alexa Compatibility, Chromecast Built-in, Bluetooth Headphone Capable, (VFD40M-08 New)",157.48,4.5,391,4,30.93
electronics,"Logitech Brio 101 Full HD 1080p Webcam Made for Meetings and Works for Streaming — Auto-Light Balance, Built-in Mic, Privacy Shutter, USB-A, for Microsoft Teams, Google Meet, Zoom, and More - Black",24.99,4.5,946,4,2.15
electronics,"Anker USB C Charger, 735 Charger (Nano II 65W), PPS 3-Port Fast Compact Foldable for MacBook Pro/Air, iPad Pro, Galaxy S23, Dell XPS 13, Note 20/10+, iPhone 15/Pro, Steam Deck, and More",29.99,4.5,540,4,4.15
electronics,"Lenovo IdeaPad 1 Laptop, 15.6” FHD Display, AMD Ryzen 5 5500U, 8GB RAM, 512GB SSD, Windows 11 Home, 720p Camera w/Privacy Shutter, Smart Noise Cancelling, Cloud Grey",304.99,4.5,280,1,21.41
electronics,JanSport SuperBreak Plus Backpack with Padded 15-inch Laptop Sleeve and Integrated Bottle Pocket - Spacious and Durable Daypack for Work and Travel - Black,42.0,4.5,746,3,3.55
electronics,INSIGNIA 50-inch Class F30 Series LED 4K UHD Smart Fire TV with Alexa Voice Remote (NS-50F301NA24),209.99,4.5,325,2,12.82
electronics,iPhone Charger 3 Pack 10 ft Apple MFi Certified Lightning Nylon Braided Cable Fast Charging Cord Compatible with iPhone 13 12 11 Pro Max XR XS X 8 7 6 Plus SE iPad and More,8.48,4.5,938,6,0.86
electronics,"SAMSUNG Galaxy Tab A9+ Tablet 11” 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Light, Durable Design, US Version, 2024, Graphite",200.75,4.5,255,3,43.42
electronics,"ARZOPA Portable Monitor, 15.6'' 1080P FHD Laptop Monitor USB C HDMI Computer Display HDR Eye Care External Screen w/Smart Cover for Mac Phone Xbox Switch PS5-S1 Table",85.99,4.5,319,3,16.39
electronics,"SanDisk 128GB Ultra USB 3.0 Flash Drive - SDCZ48-128G-GAM46, Black",11.98,4.5,736,7,2.35
electronics,"Amazon Basics 2.4 Ghz Wireless Optical Computer Mouse with USB Nano Receiver, Black",9.88,4.5,644,8,2.81
electronics,"Powermax 24-Count AAA Batteries, Ultra Long Lasting Alkaline Battery, 10-Year Shelf Life, Reclosable Packaging",6.99,4.5,431,7,1.8
electronics,"Amazon Basics Wide Ruled Lined Writing Note Pad, 8.5 inch x 11.75 inch, White, 12 Count ( 12 Pack of 50 )",10.61,4.5,981,8,1.18
electronics,"HP 65 Black/Tri-color Ink Cartridges (2-pack) | Works with HP AMP 100 Series, HP DeskJet 2600, 3700 Series, HP ENVY 5000 Series | Eligible for Instant Ink | T0A36AN",35.89,4.5,721,1,2.55
electronics,"APC UPS 1500VA UPS Battery Backup and Surge Protector, BX1500M Backup Battery Power Supply, AVR, Dataline Protection",184.99,4.5,378,3,30.45
electronics,"Miracase Phone Holders for Your Car with Newest Metal Hook Clip, Air Vent Cell Phone Car Mount, Universal Automobile Cradle Fit for iPhone Android and All Smartphones, Dark Black",15.99,4.5,427,5,3.19
electronics,"JBL Tune Flex - True Wireless Noise Cancelling Earbuds (Black), Small",49.95,4.5,908,1,2.64
electronics,"Phomemo D30 Label Maker Machine, Portable Bluetooth Mini Label Printer, Smart Phone Handheld Thermal Sticker Small Labeler Multiple Templates Font Icon Inkless for Home Office",28.98,4.5,613,1,1.86
electronics,Texas Instruments TI-Nspire CX II Color Graphing Calculator with Student Software (PC/Mac) White 3.54 x 7.48,128.0,4.5,209,2,32.67
electronics,JBL Tune 510BT: Wireless On-Ear Headphones with Purebass Sound - Black,29.95,4.5,530,1,6.14
electronics,"Duracell Coppertop AAA Batteries with Power Boost Ingredients, 24 Count Pack Triple A Battery with Long-Lasting Power, Alkaline AAA Battery for Household and Office Devices",16.79,4.5,64,8,1.01
electronics,"NexiGo N60 1080P Webcam with Microphone, Adjustable FOV, Zoom, Software Control & Privacy Cover, USB HD Computer Web Camera, Plug and Play, for Zoom/Skype/Teams, Conferencing and Video Calling",37.99,4.5,290,2,4.17
electronics,"FUJIFILM Instax Mini Instant Film Twin Pack (White), 20 photos",13.98,4.5,170,9,3.67
mobiles,"HP 62XL Black High-yield Ink cartridge | Works with HP ENVY 5540, 5640, 5660, 7640 Series, HP OfficeJet 5740, 8040 Series, HP OfficeJet Mobile 200, 250 Series | Eligible for Instant Ink | C2P05AN",50.89,4.5,627,1,5.99
mobiles,"eufy Security SoloCam S340, Solar Security Cameras Wireless Outdoor, Cameras for Home Security, 360° Pan & Tilt Surveillance, No Blind Spots, 2.4 GHz Wi-Fi, No Monthly Fee, HomeBase S380 Compatible",199.99,4.5,780,3,44.87
mobiles,"Energizer AA Batteries, Max Double A Battery Alkaline, 24 Count",15.09,4.5,711,9,2.31
mobiles,"Car Carplay Cable for iPhone 15 15 Pro Max 15 Plus Cable, USB A to USB C for Carplay USB C Cord, iPad usb C Cable 10th Gen iPad Pro iPad Air 5th 4th Mini 6th Gen Car Charger Cable Cord Replacement 3FT",8.99,4.5,76,6,1.05
mobiles,"Amazon Basics Multipurpose, Comfort Grip, PVD Coated, Stainless Steel Office Scissors, 3-Pack, Purple, Green & Gray",7.17,4.5,58,10,0.83
mobiles,"Amazon Basics Heavy Duty Plastic Folders with 2 Pockets for Letter Size Paper, Pack of 12, Assorted Color",16.31,4.5,219,7,1.63
mobiles,"Logitech MK345 Wireless Combo Full-Sized Keyboard with Palm Rest and Comfortable Right-Handed Mouse, 2.4 GHz Wireless USB Receiver, Compatible with PC, Laptop,Black",39.99,4.5,125,4,3.76
mobiles,"reMarkable Essentials Bundle – Gray | reMarkable 2 Paper Tablet | includes 10.3” reMarkable Tablet, Marker Plus Pen with Eraser, Book Folio Cover in Gray Polymer Weave, and 1-Year Free Connect Trial",519.0,4.5,167,4,120.39
mobiles,"2 Pack USB C Charger Block, Dual Port Type C Wall Charger Fast Charging 20W Power Adapter Cube for iPhone 14/14 Pro/14 Pro Max/14 Plus/13/12/11, XS/XR/X, iPad, Samsung, More",5.99,4.5,215,7,0.79
mobiles,"JBL Tune Buds - True wireless Noise Cancelling earbuds, JBL Pure Bass Sound, Bluetooth 5.3, 4-Mic technology for Crisp, Clear Calls, Up to 48 hours of battery life, Water and dust resistant (Black)",49.95,4.5,885,4,4.67
mobiles,"Nestle Coffee mate Coffee Creamer, Original, Liquid Creamer Singles, Non Dairy, No Refrigeration, 0.375 fl oz Tubs (Pack of 360)",38.88,4.5,382,3,9.39
mobiles,"Anker USB C Adapter (2 Pack),High-Speed Data Transfer, USB-C to USB 3.0 Female Adapter for MacBook Pro 2020, iPad Pro 2020, Samsung Notebook 9, Dell XPS and More Type C Devices",9.99,4.5,50,8,2.7
mobiles,"TP-Link TL-SG105, 5 Port Gigabit Unmanaged Ethernet Switch, Network Hub, Ethernet Splitter, Plug & Play, Fanless Metal Design, Shielded Ports, Traffic Optimization,Navy Blue",15.99,4.5,118,8,0.91
mobiles,"Apple Magic Keyboard with Numeric Keypad: Wireless, Bluetooth, Rechargeable. Works with Mac, iPad, or iPhone; US English - White",108.47,4.5,999,3,15.28
mobiles,DoHonest Baby Car Camera for Backseat: HD 1080P Easy Setup Carseat Camera Rear Facing Infant - Crystal Night Vision 360° Rotating Car Baby Monitor for 2 Kids - V33,29.98,4.5,662,1,3.14
mobiles,"Anker USB C to USB C Cable USB 2.0, Type C Charging Cable Fast Charge, Compatible with iPhone 15/15 pro, MacBook, iPad, Samsung Galaxy S23, for Home and Daily Use（10ft,100W,Black",11.99,4.5,84,5,0.92
mobiles,"CHAMBERLAIN Smart Garage Control - Wireless Garage Hub and Sensor with Wifi & Bluetooth - Smartphone Controlled, myQ-G0401-ES, White",27.53,4.5,708,3,4.14
mobiles,"Anker 553 USB-C Hub, 8-in-1 USB C Dock, Dual 4K HDMI USB C to USB Adapter, 1 Gbps Ethernet USB Hub, 100W Power Delivery, SD Card Reader for MacBook Pro, XPS and More",55.99,4.5,300,1,5.56
mobiles,"Toshiba Canvio Basics 2TB Portable External Hard Drive USB 3.0, Black - HDTB520XK3AA",69.9,4.5,384,2,20.18
mobiles,"6Ft Power Strip Surge Protector - Yintar Extension Cord with 6 AC Outlets and 3 USB Ports for for Home, Office, Dorm Essentials, 1680 Joules, ETL Listed, (Black)",9.98,4.5,156,5,2.0
mobiles,"Canon PIXMA TR4720 All-in-One Wireless Printer for Home use, with Auto Document Feeder, Mobile Printing and Built-in Fax, Black",59.0,4.5,800,4,3.84
mobiles,"HP OfficeJet Pro 8135e Wireless All-in-One Color Inkjet Printer, Print, Scan, Copy, Fax, ADF, Duplex Printing, Best-for-Home Office, 3 Months of Ink Included (40Q35A)",224.89,4.5,211,2,38.75
mobiles,Kenra Volume Spray 25 | Super Hold Finishing & Styling Hairspray | Flake-free & Fast-drying | Wind & Humidity Resistance | All Hair Types,22.0,4.5,240,1,4.91
mobiles,"TP-Link AXE5400 Tri-Band WiFi 6E Router (Archer AXE75)- Gigabit Wireless Internet Router, ax Router for Gaming, VPN Router, OneMesh, WPA3",152.85,4.5,333,3,14.7
electronics,LiCB CR2032 3V Lithium Battery(10-Pack),5.99,4.5,290,10,1.74
electronics,"Roku Express | HD Roku Streaming Device with Standard Remote (no TV controls), Free & Live TV",28.49,4.5,861,4,4.12
electronics,"Apple AirPods Max Wireless Over-Ear Headphones, Active Noise Cancelling, Transparency Mode, Personalized Spatial Audio, Dolby Atmos, Bluetooth Headphones for iPhone – Space Gray",449.0,4.5,868,1,40.77
electronics,"Apple Pencil (1st Generation): Pixel-Perfect Precision and Industry-Leading Low Latency, Perfect for Note-Taking, Drawing, and Signing documents.",69.0,4.5,902,2,18.71
electronics,"Logitech MK270 Wireless Keyboard And Mouse Combo For Windows, 2.4 GHz Wireless, Compact Mouse, 8 Multimedia And Shortcut Keys, For PC, Laptop - Black",23.58,4.5,996,4,4.12
electronics,INSIGNIA 32-inch Class F20 Series Smart HD 720p Fire TV with Alexa Voice Remote (NS-32F201NA23),74.99,4.5,312,2,21.47
electronics,"Apple Pencil Pro: Advanced Tools, Pixel-Perfect Precision, Tilt and Pressure Sensitivity, and Industry-Leading Low Latency for Note-Taking, Drawing, and Art. Attaches, Charges, and Pairs Magnetically",117.0,4.5,78,2,17.82
electronics,"Beats Studio Pro - Wireless Bluetooth Noise Cancelling Headphones - Personalized Spatial Audio, USB-C Lossless Audio, Apple & Android Compatibility, Up to 40 Hours Battery Life - Black",199.95,4.5,388,1,50.91
electronics,"TP-Link AC1200 WiFi Extender, 2024 Wirecutter Best WiFi Extender, 1.2Gbps home signal booster, Dual Band 5GHz/2.4GHz, Covers Up to 1500 Sq.ft and 30 Devices ,support Onemesh, One Ethernet Port (RE315)",22.99,4.5,242,3,4.31
electronics,"Anker USB C to USB C Cable, New Nylon USB C Charger Cable (6ft, 2Pack), Type C 60W(3A) for iPhone 15/15 Pro/15 Plus/15 Pro Max, iPad Mini 6/ Pro 2021, MacBook Pro 2020, Samsung Galaxy S23,Switch",11.99,4.5,611,5,2.34
electronics,"Wall Charger, Surge Protector, QINLIANF 5 Outlet Extender with 4 USB Charging Ports (4.8A Total) 3-Sided 1680J Power Strip Multi Plug Adapter Spaced for Home Travel Office (3U1C)",12.97,4.5,189,8,3.64
electronics,"Anker iPhone 15 Charger, Anker USB C Charger, 2-Pack 20W Dual Port USB Fast Wall Charger, USB C Charger Block for iPhone 15/15 Pro/15 Pro Max/iPad Pro/AirPods & More (2-Pack 5 ft USBC Cable Included)",18.99,4.5,63,9,4.25
electronics,"HP 910XL Black High-yield Ink Cartridge | Works with HP OfficeJet 8010, 8020 Series, HP OfficeJet Pro 8020, 8030 Series | Eligible for Instant Ink | 3YL65AN",46.89,4.5,559,2,11.3
electronics,"SanDisk 128GB Extreme PRO SDXC UHS-I Memory Card - C10, U3, V30, 4K UHD, SD Card - SDSDXXD-128G-GN4IN",21.19,4.5,194,7,4.73
electronics,"Duracell 2032 Lithium Battery. 4 Count Pack. Child Safety Features. Compatible with Apple AirTag, Key Fob, and other devices. CR2032 Lithium 3V Cell. 2032 Battery, Lithium Coin Battery",4.99,4.5,614,8,1.29
electronics,"Sharpie Permanent Markers Bulk Set, Fine Tip Markers Set, Markers For Plastic, Metal, Wood, And More, Black, 36 Count",21.99,4.5,632,4,6.03
electronics,"HelloBaby Upgrade Baby Monitor, 5''Sreen with 30-Hour Battery, Pan-Tilt-Zoom Video Baby Monitor with Camera and Audio, Night Vision, VOX, 2-Way Talk, 8 Lullabies and 1000ft Range No WiFi",79.98,4.5,396,2,6.63
electronics,"Energizer Alkaline Power AAA Batteries 32 Count (Pack of 1), Long-Lasting Triple A Batteries",19.98,4.5,615,6,4.15
electronics,"Amazon Basics Micro SDXC Memory Card with Full Size Adapter, A2, U3, Read Speed up to 100 MB/s, 128 GB, Black",12.07,4.5,200,6,3.55
electronics,"Amazon Kindle – The lightest and most compact Kindle, with extended battery life, adjustable front light, and 16 GB storage – Black",99.99,4.5,1000,1,6.93
electronics,"Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Black WH1000XM4",248.0,4.5,154,1,18.69
electronics,Wireless Charger iPhone Charging Station: 3 in 1 Charger Stand Multiple Devices for Apple - iPhone 15 14 Pro Max 13 12 11 - Watch 9 8 7 6 5 4 3 2 Se - Airpods 3 2 Pro,27.99,4.5,99,1,1.9
electronics,"Amazon Basics 8-Count 9 Volt Alkaline Performance All-Purpose Batteries, 5-Year Shelf Life, Packaging May Vary",11.39,4.5,114,10,2.14
electronics,"AMD Ryzen 7 7800X3D 8-Core, 16-Thread Desktop Processor",389.99,4.5,774,4,98.78
electronics,"Surge Protector Flat Extension Cord Flat Plug Power Strip, 8 AC Outlets, 3 USB Charger(1 USB C Port) 3-Sided Outlet Extender, 5 Ft, 900 Joules Protection, Office Supplies, Dorm Room Essentials, Grey",18.99,4.5,937,10,4.27
electronics,"i Phone Charger 10 Ft Fast Charging【MFi-Certified】 2-Pack 20W PD Fast Charger with 6Ft Fast Charging Cable, Type C Fast Charging Block & Fast Charger Cord for IP 14/13/12/11, i Pad & More",22.98,4.5,706,3,3.55
electronics,"Mounting Dream UL Listed TV Mount for Most 37-75 Inch TV, Universal Tilt TV Wall Mount Fit 16"", 18"", 24"" Stud with Loading Capacity 132lbs, Max Vesa 600 x 400mm, Low Profile Flat Wall Mount Bracket",34.99,4.5,802,2,6.07
electronics,Blink Add-On Sync Module 2,49.99,4.5,37,3,6.37
electronics,"TOZO A1 Mini Wireless Earbuds Bluetooth 5.3 in Ear Light-Weight Headphones Built-in Microphone, IPX5 Waterproof, Immersive Premium Sound Long Distance Connection Headset with Charging Case, Black",19.99,4.5,219,10,5.27
electronics,"Logitech MK540 Advanced Wireless Keyboard and Mouse Combo for Windows, 2.4 GHz Unifying USB-Receiver, Multimedia Hotkeys, 3-Year Battery Life, for PC, Laptop",44.99,4.5,505,1,9.11
electronics,"HP 64XL Black High-yield Ink Cartridge | Works with HP ENVY Inspire 7950e; ENVY Photo 6200, 7100, 7800; Tango Series | Eligible for Instant Ink | N9J92AN",50.89,4.5,245,2,5.1
electronics,"Amazon Basics In Ear Wired Headphones, Earbuds with Microphone No Wireless Technology, 51.18 x 0.79 x 0.51 inches, Black",6.79,4.5,253,6,1.85
electronics,"Amazon Echo Show 5 (3rd Gen, 2023 release) | Smart display with 2x the bass and clearer sound | Charcoal",59.99,4.5,954,3,9.44
electronics,"Mounting Dream TV Wall Mount for 32-65 Inch TV, TV Mount with Swivel and Tilt, Full Motion TV Bracket with Articulating Dual Arms, Fits 16inch Studs, Max VESA 400X400 mm, 99lbs, MD2380",48.99,4.5,479,3,7.45
electronics,"Roku Voice Remote | TV Remote Control with Voice Control, TV Controls, Simple Setup, & Pre-Set App Shortcuts - Replacement Remote Compatible with Roku TV, Roku Players, & Roku Audio",19.88,4.5,612,8,3.11
electronics,"Flat Plug Surge Protector Power Strip, TESSAN 5 ft Ultra Thin Extension Cord with 3 USB Wall Charger(1 USB C Port), 4 Outlets Slim Desk Charging Station for Travel, Office, Dorm Room Essentials",19.99,4.5,261,7,1.99
electronics,"Soundcore by Anker P20i True Wireless Earbuds, 10mm Drivers with Big Bass, Bluetooth 5.3, 30H Long Playtime, Water-Resistant, 2 Mics for AI Clear Calls, 22 Preset EQs, Customization (Black)",24.99,4.5,338,1,3.35
electronics,"INIU Wireless Charger, 15W Fast Qi-Certified Wireless Charging Station with Sleep-Friendly Adaptive Light Compatible with iPhone 15 14 13 12 Pro XS 8 Plus Samsung Galaxy S23 S22 S21 Note 20 Google etc",15.98,4.5,945,8,1.04
electronics,"iClever Kids Headphones for School Travel, Safe Volume 85/94dB, HD Mic Stereo Sound Over-Ear Girls Boys Headphones for Kid, FunShare Foldable 3.5mm Wired Kids Headphones for iPad Computer, HS19",16.99,4.5,167,6,3.99
electronics,"Lamicall Bike Phone Holder, Motorcycle Phone Mount - Motorcycle Handlebar Cell Phone Clamp, Scooter Phone Clip for iPhone 15 Pro Max/Plus, 14 Pro Max, S9, S10 and More 4.7"" to 6.8"" Smartphones",18.99,4.5,707,6,1.99
electronics,"Brother Genuine TN760 High Yield Black Toner Cartridge, (for use with MFC-L2710DW MFC-L2750DW HL-L2350DW HL-L2370DW HL-L2395DW HL-L2390DW DCP-L2550DW Printers)",80.99,4.5,692,4,20.49
electronics,Fujifilm QuickSnap Flash 400 One-Time-Use Camera - 2 Pack,24.21,4.5,823,4,3.42
electronics,Ailun 2 Pack Screen Protector for iPad 10th Generation 10.9 Inch Display 2022 Tempered Glass [Face ID & Apple Pencil Compatible] Ultra Sensitive Case Friendly [2 Pack],6.98,4.5,111,10,0.9
electronics,Apple 240W USB-C Woven Charge Cable (2 m) ​​​​​​​,23.0,4.5,907,2,3.59
electronics,Amazon Basics 24 Count AA & AAA High-Performance Alkaline Batteries Value Pack - 12 Double AA Batteries and 12 Triple AAA Batteries,11.35,4.5,461,9,2.7
